A_07_P038268	c_1494
A_07_P045020	Z3197
A_07_P018331	b1654
A_07_P037758	c_5102
A_07_P051783	Z3266
A_07_P049126	Z0024
A_07_P053466	ECs3410
A_07_P015435	b2022
A_07_P046424	Z0956
A_07_P006506	b2908
A_07_P053907	ECs0374
A_07_P012308	b3035
A_07_P016605	b0568
A_07_P004293	b0768
A_07_P039583	c_4356
A_07_P018786	b1748
A_07_P035961	c_0256
A_07_P014892	b1383
A_07_P057568	ECs4591
A_07_P031867	c_2505
A_07_P045556	Z3542
A_07_P008791	b4030
A_07_P019334	b3911
A_07_P044594	Z2980
A_07_P000219	b3098
A_07_P010165	b0729
A_07_P049308	Z0254
A_07_P000966	b2236
A_07_P047906	Z2133
A_07_P008767	b4025
A_07_P039083	c_4712
A_07_P017821	b3359
A_07_P034215	c_4015
A_07_P052485	Z2470
A_07_P048532	ABH-0285233
A_07_P063493	ECs4047
A_07_P056127	ECs3637
A_07_P004241	b0758
A_07_P034129	c_3922
A_07_P041100	c_1164
A_07_P041050	c_0535
A_07_P004288	b0767
A_07_P006526	b2913
A_07_P015931	b1851
A_07_P001130	b2268
A_07_P052972	ECs2997
A_07_P032073	c_2590
A_07_P061239	ECs4956
A_07_P018342	b1656
A_07_P033878	c_1094
A_07_P049007	ABH-0244150
A_07_P047664	Z2063
A_07_P018484	b1686
A_07_P048204	Z2323
A_07_P037184	c_5384
A_07_P013288	b2446
A_07_P012557	b3216
A_07_P048197	Z2322
A_07_P041886	c_4489
A_07_P002409	b2792
A_07_P034641	c_4302
A_07_P050090	Z1663
A_07_P014107	b2365
A_07_P056643	ECs0763
A_07_P057519	ECs4580
A_07_P056593	ECs0744
A_07_P042434	c_2332
A_07_P051001	Z1269
A_07_P004222	b4339
A_07_P009296	b1441
A_07_P012136	b3001
A_07_P044675	Z3023
A_07_P013681	b2525
A_07_P038492	c_1556
A_07_P043516	Z0337
A_07_P062546	ECs1310
A_07_P020152	b2660
A_07_P015455	b2026
A_07_P050787	Z1994
A_07_P034076	c_3872
A_07_P040047	c_4530
A_07_P043550	Z0345
A_07_P001612	b1082
A_07_P049878	Z5161
A_07_P043766	Z0459
A_07_P020394	b1550
A_07_P011126	b0090
A_07_P042333	c_2050
A_07_P015676	b1797
A_07_P048943	ABH-0244130
A_07_P008561	b3980
A_07_P011307	b4114
A_07_P036641	c_3694
A_07_P057156	ECs1077
A_07_P018430	b1675
A_07_P042116	c_0920
A_07_P046326	Z0893
A_07_P010968	b0056
A_07_P053513	ECs3484
A_07_P051035	Z1323
A_07_P018458	b1681
A_07_P059800	ECs4266
A_07_P060967	ECs1589
A_07_P057718	ECs4670
A_07_P005167	b0944
A_07_P014798	b1364
A_07_P047556	Z5943
A_07_P057258	ECs1100
A_07_P005766	b3777
A_07_P005106	b0932
A_07_P034407	c_4177
A_07_P043786	Z0463
A_07_P047918	Z2138
A_07_P004610	b0831
A_07_P003061	b2057
A_07_P021300	b0437
A_07_P006746	b1159
A_07_P048301	Z2366
A_07_P011864	b2944
A_07_P039714	c_4420
A_07_P063641	ECs4800
A_07_P018330	b1653
A_07_P010205	b0737
A_07_P030599	c_3262
A_07_P037425	c_4938
A_07_P031938	c_2526
A_07_P048079	Z2246
A_07_P032351	c_2757
A_07_P004061	b4307
A_07_P041909	c_4632
A_07_P059251	ACA-0244247
A_07_P011753	b4207
A_07_P017666	b4397
A_07_P054255	ECs2057
A_07_P040935	c_1424
A_07_P016467	b0537
A_07_P051711	Z0995
A_07_P040351	c_1206
A_07_P057610	ECs4607
A_07_P048039	Z2199
A_07_P018236	b3442
A_07_P058068	ECs1673
A_07_P047247	Z5618
A_07_P031728	c_2467
A_07_P016164	b1899
A_07_P040469	c_1235
A_07_P011550	b4166
A_07_P010176	b0732
A_07_P038856	c_1704
A_07_P059480	ECs0141
A_07_P004214	b4337
A_07_P031531	c_2418
A_07_P058457	ECs1828
A_07_P051194	Z1364
A_07_P013521	b2493
A_07_P059402	ECs0025
A_07_P004996	b0910
A_07_P037516	c_4992
A_07_P002493	b0106
A_07_P016941	b3600
A_07_P042233	c_1703
A_07_P046411	Z0954
A_07_P001830	b2671
A_07_P040706	c_1288
A_07_P004599	b0829
A_07_P008533	b3966
A_07_P060202	ECs4503
A_07_P020559	b1585
A_07_P060353	ECs1362
A_07_P050776	Z1977
A_07_P043173	Z4066
A_07_P053645	ECs0289
A_07_P053505	ECs3457
A_07_P003433	b2134
A_07_P010301	b0556
A_07_P036519	c_3668
A_07_P010951	b0053
A_07_P059955	ECs4337
A_07_P046350	Z0897
A_07_P015797	b1821
A_07_P003942	b4282
A_07_P059427	ECs0061
A_07_P045071	Z3212
A_07_P017784	b3351
A_07_P017966	b3388
A_07_P053000	ECs3002
A_07_P055759	ECs2917
A_07_P038588	c_1581
A_07_P019114	b3867
A_07_P054691	ECs2234
A_07_P020740	b1621
A_07_P038846	c_1694
A_07_P032006	c_2561
A_07_P017013	b3614
A_07_P041117	c_1744
A_07_P008643	b3996
A_07_P000415	b3138
A_07_P044096	Z2510
A_07_P038698	c_1608
A_07_P031859	c_2502
A_07_P030713	c_0332
A_07_P010380	b1259
A_07_P035309	c_2235
A_07_P007264	b3465
A_07_P057476	ECs4572
A_07_P049894	Z5173
A_07_P061262	ECs4961
A_07_P056307	ECs3794
A_07_P018690	b1728
A_07_P006577	b1125
A_07_P006104	b2824
A_07_P049986	Z5328
A_07_P009062	b1392
A_07_P037113	c_5357
A_07_P000748	b2192
A_07_P042038	c_5122
A_07_P053262	ECs3223
A_07_P013694	b2281
A_07_P001861	b2678
A_07_P009097	b1399
A_07_P042956	Z3920
A_07_P015218	b1972
A_07_P034438	c_4196
A_07_P033506	c_0897
A_07_P038703	c_1609
A_07_P054057	ECs0477
A_07_P048830	ABH-0244070
A_07_P054307	ECs2111
A_07_P052196	Z5007
A_07_P030358	c_3165
A_07_P057775	ECs4774
A_07_P039160	c_4750
A_07_P017557	b4375
A_07_P036316	c_3626
A_07_P013686	b2280
A_07_P038138	c_1459
A_07_P053665	ECs0293
A_07_P059250	ACA-0244246
A_07_P019212	b3887
A_07_P005429	b3699
A_07_P012616	b3229
A_07_P039865	c_4486
A_07_P037329	c_5448
A_07_P037016	c_5300
A_07_P014056	b2355
A_07_P019316	b3908
A_07_P001166	b2276
A_07_P009092	b1398
A_07_P062424	ECs1281
A_07_P003696	b4229
A_07_P018571	b1704
A_07_P033406	c_0813
A_07_P063411	ECs3649
A_07_P056010	ECs3586
A_07_P039549	c_4326
A_07_P000590	b3175
A_07_P018264	b3449
A_07_P041181	c_2172
A_07_P037348	c_5458
A_07_P008870	b4045
A_07_P063657	ECs4866
A_07_P004179	b4330
A_07_P046200	Z4862
A_07_P036785	c_3766
A_07_P034814	c_1830
A_07_P032105	c_2607
A_07_P057902	ECs4865
A_07_P030588	c_3251
A_07_P045033	Z3200
A_07_P042386	c_2170
A_07_P016482	b0543
A_07_P034573	c_4274
A_07_P051161	Z1358
A_07_P059101	ACA-0244213
A_07_P059972	ECs4341
A_07_P009784	b0643
A_07_P049778	Z5128
A_07_P030320	c_3158
A_07_P012663	b3238
A_07_P009475	b1476
A_07_P061809	ECs5303
A_07_P018213	b3437
A_07_P035421	ABR-0081747
A_07_P002878	b0184
A_07_P060135	ECs4459
A_07_P039348	c_4830
A_07_P047033	Z5416
A_07_P037773	c_5110
A_07_P040763	c_1318
A_07_P052760	Z4167
A_07_P030093	c_2973
A_07_P051361	Z1445
A_07_P057506	ECs4578
A_07_P058154	ECs1733
A_07_P039682	c_4406
A_07_P054051	ECs0472
A_07_P042086	c_5444
A_07_P051434	Z1465
A_07_P048160	Z2298
A_07_P006694	b1148
A_07_P047084	Z5444
A_07_P038605	c_1585
A_07_P051538	Z1490
A_07_P032249	c_2686
A_07_P057701	ECs4667
A_07_P060884	ECs1568
A_07_P020751	b1624
A_07_P039399	c_4846
A_07_P033904	c_1111
A_07_P045138	Z3268
A_07_P062167	ECs1210
A_07_P000926	b2228
A_07_P000538	b3163
A_07_P017843	b3363
A_07_P000296	b3114
A_07_P009866	b0661
A_07_P015980	b1860
A_07_P060050	ECs4381
A_07_P001747	b1109
A_07_P007958	b0250
A_07_P054232	ECs2019
A_07_P017646	b4393
A_07_P032107	c_2608
A_07_P039186	c_4759
A_07_P003278	b2103
A_07_P032966	c_3529
A_07_P055753	ECs2916
A_07_P032038	c_2571
A_07_P006471	b2901
A_07_P036480	c_3660
A_07_P042831	Z3746
A_07_P036678	c_3703
A_07_P004275	b0764
A_07_P006616	b1133
A_07_P048749	ABH-0244047
A_07_P048979	ABH-0244144
A_07_P048413	Z2399
A_07_P055698	ECs2880
A_07_P006083	b2820
A_07_P005092	b0929
A_07_P046616	Z1087
A_07_P054040	ECs0461
A_07_P053851	ECs0352
A_07_P003634	b4216
A_07_P046264	Z0868
A_07_P031503	c_2411
A_07_P060776	ECs1544
A_07_P039766	c_4442
A_07_P011133	b0091
A_07_P002063	b2723
A_07_P015904	b1845
A_07_P057103	ECs1066
A_07_P048939	ABH-0244117
A_07_P052586	Z2962
A_07_P039922	c_4502
A_07_P032475	c_2878
A_07_P036669	c_3699
A_07_P054803	ECs2277
A_07_P038504	c_1564
A_07_P031751	c_2472
A_07_P001966	b2704
A_07_P016844	b3580
A_07_P006416	b2890
A_07_P003794	b4249
A_07_P056461	ECs3868
A_07_P046361	Z0919
A_07_P016593	b0566
A_07_P050696	Z1924
A_07_P057854	ECs4827
A_07_P006520	b2910
A_07_P052149	Z4759
A_07_P034556	c_4261
A_07_P003211	b2090
A_07_P062961	ECs0473
A_07_P059723	ECs4099
A_07_P056271	ECs3750
A_07_P005504	b3716
A_07_P008811	b4034
A_07_P006583	b1126
A_07_P033949	c_1147
A_07_P004246	b0759
A_07_P001534	b1066
A_07_P032681	c_3389
A_07_P046692	Z1125
A_07_P059413	ECs0052
A_07_P054957	ECs2497
A_07_P012366	b3049
A_07_P036230	c_0319
A_07_P010535	ABE-0285068
A_07_P042582	c_2958
A_07_P014612	b1326
A_07_P015161	b1961
A_07_P031322	c_0677
A_07_P011426	b4139
A_07_P005510	b3717
A_07_P051276	Z1419
A_07_P049999	Z5331
A_07_P015240	b1978
A_07_P042797	Z3672
A_07_P055949	ECs3512
A_07_P005371	b0986
A_07_P055419	ECs2766
A_07_P021185	b0414
A_07_P053348	ECs3249
A_07_P021236	b0425
A_07_P047813	Z2103
A_07_P055317	ECs2743
A_07_P048844	ABH-0244074
A_07_P052720	Z3749
A_07_P017631	b4390
A_07_P039586	c_4358
A_07_P032575	c_2921
A_07_P002882	b0185
A_07_P055616	ECs2842
A_07_P044821	Z3106
A_07_P009526	b1488
A_07_P042873	Z3787
A_07_P015646	b1791
A_07_P018419	b1673
A_07_P016623	b0572
A_07_P057093	ECs1062
A_07_P014141	b2372
A_07_P035385	c_2346
A_07_P014351	b1274
A_07_P046830	Z1158
A_07_P063276	ECs2668
A_07_P053075	ECs3028
A_07_P047234	Z5615
A_07_P059432	ECs0073
A_07_P040150	c_4552
A_07_P016737	b0596
A_07_P019377	b3920
A_07_P003250	b2097
A_07_P011901	b2952
A_07_P033203	c_3600
A_07_P012125	b2998
A_07_P031765	c_2475
A_07_P011919	b2955
A_07_P014725	b1349
A_07_P057813	ECs4813
A_07_P044760	Z3084
A_07_P034909	c_1889
A_07_P011837	b2938
A_07_P030472	c_3196
A_07_P059001	ACA-0244191
A_07_P041529	c_0605
A_07_P038054	c_5206
A_07_P063361	ECs3250
A_07_P007151	b1243
A_07_P057415	ECs4559
A_07_P011739	b4204
A_07_P030171	c_3031
A_07_P047604	Z5972
A_07_P019421	b3929
A_07_P013646	b2518
A_07_P018241	b3443
A_07_P061670	ECs5252
A_07_P039736	c_4429
A_07_P009325	b1446
A_07_P013091	b3333
A_07_P010223	b0741
A_07_P013951	b2333
A_07_P053948	ECs0399
A_07_P045934	Z4501
A_07_P058341	ECs1798
A_07_P016631	b0574
A_07_P048796	ABH-0244064
A_07_P051929	Z0495
A_07_P011171	b4087
A_07_P000276	b3110
A_07_P049045	ABH-0244160
A_07_P038184	c_1468
A_07_P048568	Z2413
A_07_P016561	b0560
A_07_P038082	c_5212
A_07_P048860	ABH-0244084
A_07_P037902	c_5166
A_07_P057357	ECs4548
A_07_P045808	Z4343
A_07_P034014	c_3820
A_07_P020476	b1567
A_07_P033147	c_3588
A_07_P007298	b3472
A_07_P045971	Z4585
A_07_P060119	ECs4431
A_07_P012474	b3199
A_07_P057446	ECs4566
A_07_P061417	ECs4992
A_07_P050031	Z1550
A_07_P014278	b2405
A_07_P057405	ECs4557
A_07_P036820	c_3774
A_07_P063307	ECs2892
A_07_P060660	ECs1516
A_07_P010278	ABE-0285025
A_07_P052703	Z3700
A_07_P007207	b1254
A_07_P018251	b3447
A_07_P012656	b3237
A_07_P006601	b1130
A_07_P048177	Z2312
A_07_P061221	ECs1655
A_07_P014909	b1386
A_07_P007116	b1236
A_07_P000138	b3082
A_07_P045988	Z4693
A_07_P056371	ECs3846
A_07_P011153	b4083
A_07_P018614	b1712
A_07_P050880	Z6001
A_07_P012969	b3308
A_07_P003926	b4279
A_07_P017637	b4391
A_07_P033266	c_3616
A_07_P045969	Z4584
A_07_P057089	ECs1061
A_07_P009423	b1466
A_07_P015778	b1817
A_07_P031150	c_0550
A_07_P034184	c_3999
A_07_P055436	ECs2770
A_07_P008909	b4053
A_07_P043996	Z0722
A_07_P030777	c_0351
A_07_P013177	b2424
A_07_P014738	b1352
A_07_P032557	c_2901
A_07_P050148	Z1774
A_07_P008886	b4049
A_07_P015060	b1939
A_07_P063109	ECs1498
A_07_P059154	ACA-0244227
A_07_P000212	b3097
A_07_P035500	c_2252
A_07_P033416	c_0823
A_07_P006936	b1197
A_07_P047298	Z5688
A_07_P000026	b3059
A_07_P047127	Z5485
A_07_P059795	ECs4264
A_07_P045030	Z3199
A_07_P045078	Z3218
A_07_P014227	b2389
A_07_P063074	ECs1015
A_07_P053018	ECs3006
A_07_P041186	c_2173
A_07_P003799	b4250
A_07_P021316	b0441
A_07_P049607	Z5084
A_07_P035571	c_5113
A_07_P056919	ECs0866
A_07_P015257	b1982
A_07_P045537	Z3496
A_07_P001312	b1017
A_07_P010469	ABE-0006092
A_07_P021471	b0473
A_07_P017163	b3644
A_07_P016334	b0509
A_07_P016291	b0501
A_07_P042482	c_2555
A_07_P002304	b2771
A_07_P034451	c_4205
A_07_P049294	Z0251
A_07_P055872	ECs3489
A_07_P040911	c_1420
A_07_P056228	ECs3728
A_07_P046894	Z1171
A_07_P017221	b3656
A_07_P031824	c_2495
A_07_P055043	ECs2625
A_07_P055057	ECs2628
A_07_P042659	Z3598
A_07_P055201	ECs2680
A_07_P033222	c_3604
A_07_P058988	ACA-0244188
A_07_P039553	c_4338
A_07_P047145	Z5489
A_07_P021336	b0445
A_07_P059530	ECs0214
A_07_P020520	b1576
A_07_P006777	b1165
A_07_P040917	c_1422
A_07_P035376	c_2344
A_07_P035880	c_0181
A_07_P052141	Z4726
A_07_P010831	b0029
A_07_P054637	ECs2215
A_07_P033057	c_3570
A_07_P060956	ECs1587
A_07_P056982	ECs0944
A_07_P017284	b3669
A_07_P016190	b1904
A_07_P010170	b0730
A_07_P031476	c_2406
A_07_P037777	c_5118
A_07_P019570	b2533
A_07_P048618	Z5648
A_07_P049666	Z5106
A_07_P060987	ECs1593
A_07_P053169	ECs3152
A_07_P005904	b3807
A_07_P011721	b4201
A_07_P020175	b2664
A_07_P031913	c_2521
A_07_P002634	b0134
A_07_P040893	c_1414
A_07_P005867	b3800
A_07_P039822	c_4472
A_07_P033681	c_0964
A_07_P019818	b2583
A_07_P008378	b0337
A_07_P049638	Z5094
A_07_P048216	Z2328
A_07_P058957	ECs4115
A_07_P040448	c_1231
A_07_P020026	b2631
A_07_P002753	b0158
A_07_P042671	Z3601
A_07_P044049	Z2471
A_07_P051803	ABH-0285132
A_07_P058034	ECs4952
A_07_P040616	c_1268
A_07_P010061	b0709
A_07_P004111	b4317
A_07_P045911	Z4495
A_07_P008285	b0318
A_07_P013081	b3331
A_07_P048441	Z2444
A_07_P048095	Z2255
A_07_P019185	b3881
A_07_P044397	Z2616
A_07_P061848	ECs5314
A_07_P017768	b3348
A_07_P059203	ACA-0244237
A_07_P004426	b0795
A_07_P006906	b1191
A_07_P062657	ECs1333
A_07_P009996	b0696
A_07_P009334	b1448
A_07_P039386	c_4843
A_07_P007032	b1216
A_07_P001964	b2703
A_07_P009994	b0695
A_07_P014618	b1327
A_07_P010905	b0043
A_07_P031369	c_2373
A_07_P061302	ECs4969
A_07_P048478	Z0016
A_07_P014973	b1922
A_07_P062882	ECs0005
A_07_P017280	b3668
A_07_P033793	c_1010
A_07_P016030	b1870
A_07_P012591	b3224
A_07_P009310	b1443
A_07_P012818	b3270
A_07_P057644	ECs4643
A_07_P034619	c_4289
A_07_P021151	b0408
A_07_P039108	c_4728
A_07_P001482	b1055
A_07_P043136	Z4046
A_07_P001648	b1089
A_07_P045466	Z3393
A_07_P052765	Z4172
A_07_P059654	ECs3968
A_07_P009148	b1411
A_07_P012868	b3287
A_07_P007303	b3473
A_07_P054785	ECs2273
A_07_P016786	b0606
A_07_P054219	ECs0676
A_07_P054911	ECs2455
A_07_P061102	ECs1629
A_07_P016366	b0516
A_07_P000340	b3122
A_07_P008660	b3999
A_07_P058765	ECs1987
A_07_P041247	c_3065
A_07_P053108	ECs3055
A_07_P020756	b1625
A_07_P059025	ACA-0244195
A_07_P042502	c_2620
A_07_P047806	Z2102
A_07_P003369	b2121
A_07_P014385	b1280
A_07_P056681	ECs0801
A_07_P012673	b3240
A_07_P014866	b1378
A_07_P051734	Z1280
A_07_P006001	b2801
A_07_P003879	b4266
A_07_P053221	ECs3214
A_07_P004813	b0872
A_07_P041234	c_2783
A_07_P001040	b2250
A_07_P038141	c_1460
A_07_P060845	ECs1559
A_07_P031725	c_2466
A_07_P019354	b3915
A_07_P017326	b3679
A_07_P003568	b2161
A_07_P061921	ECs1156
A_07_P002010	b2712
A_07_P030886	c_0396
A_07_P041281	c_3726
A_07_P040132	c_4549
A_07_P057274	ECs1106
A_07_P047264	Z5645
A_07_P018708	b1732
A_07_P020316	b1534
A_07_P010653	b4148
A_07_P014196	b2383
A_07_P037814	c_5147
A_07_P006234	b2850
A_07_P045109	Z3235
A_07_P000645	b2169
A_07_P004331	b0776
A_07_P014164	b2376
A_07_P007138	b1240
A_07_P047111	Z5468
A_07_P062943	ECs0410
A_07_P051554	Z1493
A_07_P017432	b4347
A_07_P059751	ECs4189
A_07_P021103	b0398
A_07_P002097	b2730
A_07_P006683	b1146
A_07_P037745	c_5095
A_07_P012987	b3312
A_07_P048607	Z4601
A_07_P056990	ECs0949
A_07_P051457	Z1473
A_07_P008042	b0268
A_07_P047413	Z5882
A_07_P056214	ECs3725
A_07_P016205	b1907
A_07_P004708	b0851
A_07_P052531	Z2691
A_07_P004159	b4326
A_07_P031111	c_0513
A_07_P061366	ECs4982
A_07_P042308	c_1999
A_07_P052912	ECs2985
A_07_P040910	c_1418
A_07_P043576	Z0362
A_07_P057441	ECs4565
A_07_P014827	b1370
A_07_P000942	b2231
A_07_P016297	b0502
A_07_P039097	c_4724
A_07_P009057	b1391
A_07_P001090	b2260
A_07_P059342	ACA-0244269
A_07_P000458	b3147
A_07_P018209	b3436
A_07_P015407	b2016
A_07_P054392	ECs2157
A_07_P011446	b4143
A_07_P040521	c_1246
A_07_P056613	ECs0757
A_07_P061673	ECs5253
A_07_P056381	ECs3848
A_07_P000804	b2203
A_07_P021345	b0446
A_07_P017373	b3688
A_07_P062741	ECs0346
A_07_P041306	c_3989
A_07_P053206	ECs3208
A_07_P050791	Z2005
A_07_P031032	c_0460
A_07_P014262	b2398
A_07_P002554	b0118
A_07_P018767	b1744
A_07_P046705	Z1128
A_07_P054987	ECs2530
A_07_P033715	c_0970
A_07_P059085	ACA-0244209
A_07_P043395	Z0309
A_07_P061968	ECs1168
A_07_P005782	b3780
A_07_P018317	b3460
A_07_P008182	b0298
A_07_P043606	Z0372
A_07_P054516	ECs2190
A_07_P044659	Z3017
A_07_P021457	b0470
A_07_P062766	ECs0988
A_07_P059465	ECs0137
A_07_P034938	c_1898
A_07_P041068	c_0899
A_07_P058613	ECs1947
A_07_P032992	c_3556
A_07_P016520	b0550
A_07_P048314	Z2370
A_07_P006489	b2904
A_07_P043897	Z0609
A_07_P062186	ECs1214
A_07_P056011	ECs3589
A_07_P034400	c_4169
A_07_P061462	ECs5001
A_07_P018205	b3435
A_07_P043868	Z0530
A_07_P012994	b3313
A_07_P021445	b0467
A_07_P020327	b1536
A_07_P012105	b2994
A_07_P008065	b0272
A_07_P014045	b2352
A_07_P058144	ECs1721
A_07_P015027	b1933
A_07_P006701	b1150
A_07_P042984	Z3927
A_07_P030731	c_0336
A_07_P054790	ECs2274
A_07_P033982	c_1168
A_07_P036135	c_0293
A_07_P015999	b1864
A_07_P045606	Z4196
A_07_P013718	b2286
A_07_P061835	ECs5308
A_07_P059212	ACA-0244239
A_07_P032517	c_2891
A_07_P014531	b1310
A_07_P030264	c_3143
A_07_P000117	b3078
A_07_P036876	c_3803
A_07_P033335	c_0760
A_07_P014441	b1292
A_07_P006382	b2883
A_07_P013639	b2516
A_07_P052896	ECs2982
A_07_P015381	b2011
A_07_P054071	ECs0508
A_07_P005810	b3786
A_07_P046512	Z0977
A_07_P058850	ECs2011
A_07_P001938	b2698
A_07_P004011	b4297
A_07_P041442	c_0201
A_07_P003818	b4254
A_07_P033704	c_0968
A_07_P039629	c_4374
A_07_P060112	ECs4430
A_07_P020609	b1595
A_07_P036362	c_3637
A_07_P007464	b3506
A_07_P057367	ECs4550
A_07_P058175	ECs1758
A_07_P006864	b1182
A_07_P058857	ECs2016
A_07_P013927	b2328
A_07_P046569	Z1007
A_07_P057221	ECs1092
A_07_P013676	b2524
A_07_P008838	b4039
A_07_P010675	b0021
A_07_P000176	b3090
A_07_P038343	c_1517
A_07_P020058	b2637
A_07_P063435	ECs3708
A_07_P056361	ECs3844
A_07_P005582	b3732
A_07_P010650	ABE-0285080
A_07_P036250	c_0323
A_07_P035841	c_0169
A_07_P012026	b2978
A_07_P058490	ECs1863
A_07_P002295	b2769
A_07_P041461	c_0247
A_07_P002127	b2736
A_07_P060582	ECs1501
A_07_P054996	ECs2588
A_07_P017806	b3356
A_07_P031156	c_0552
A_07_P007781	b3571
A_07_P058081	ECs1693
A_07_P006036	b2808
A_07_P005482	b3712
A_07_P003831	b4257
A_07_P039617	c_4366
A_07_P055206	ECs2694
A_07_P005646	b3745
A_07_P017340	b3681
A_07_P007248	b3462
A_07_P011342	b4121
A_07_P004692	b0848
A_07_P054863	ECs2304
A_07_P004730	b0855
A_07_P012461	b3197
A_07_P062524	ECs1303
A_07_P051198	Z1365
A_07_P054042	ECs0462
A_07_P042312	c_2003
A_07_P058949	ECs3999
A_07_P044352	Z6080
A_07_P011046	b0072
A_07_P006914	b1192
A_07_P045847	Z4386
A_07_P049205	Z0146
A_07_P051831	Z5498
A_07_P043229	Z4090
A_07_P033069	c_3572
A_07_P034273	c_4059
A_07_P003555	b2158
A_07_P056733	ECs0812
A_07_P030758	c_0345
A_07_P009726	b0632
A_07_P012503	b3205
A_07_P004564	b0822
A_07_P057416	ECs4560
A_07_P018166	b3428
A_07_P061827	ECs5307
A_07_P057681	ECs4657
A_07_P003836	b4258
A_07_P032946	c_3520
A_07_P044957	Z3165
A_07_P036775	c_3759
A_07_P015182	b1965
A_07_P039847	c_4483
A_07_P049001	ABH-0244149
A_07_P050374	Z1829
A_07_P002034	b2717
A_07_P060018	ECs4356
A_07_P031340	c_0691
A_07_P009965	b0689
A_07_P057691	ECs4665
A_07_P008679	b4003
A_07_P010756	b0013
A_07_P032539	c_2896
A_07_P049965	Z5223
A_07_P017619	b4387
A_07_P013088	b3332
A_07_P051513	Z1485
A_07_P044366	Z6019
A_07_P038781	c_1659
A_07_P013370	b2462
A_07_P011609	b4178
A_07_P009034	b4078
A_07_P054472	ECs2179
A_07_P015103	b1948
A_07_P005096	b0930
A_07_P047290	Z5686
A_07_P059712	ECs4094
A_07_P007166	b1246
A_07_P054511	ECs2188
A_07_P040988	c_1438
A_07_P042830	Z3705
A_07_P005720	b3765
A_07_P016549	b0557
A_07_P012940	b3302
A_07_P016180	b1902
A_07_P001100	b2262
A_07_P045124	Z3249
A_07_P039935	c_4504
A_07_P055016	ECs2619
A_07_P019251	b3895
A_07_P012066	b2987
A_07_P033790	c_1007
A_07_P004170	b4328
A_07_P033678	c_0963
A_07_P003576	b2163
A_07_P009209	b1423
A_07_P021388	b0456
A_07_P036124	c_0291
A_07_P031224	c_0620
A_07_P033821	c_1037
A_07_P038518	c_1567
A_07_P018976	b3834
A_07_P040363	c_1208
A_07_P033485	c_0870
A_07_P035026	c_1948
A_07_P061400	ECs4988
A_07_P019686	b2557
A_07_P060338	ECs1358
A_07_P062417	ECs1280
A_07_P055249	ECs2720
A_07_P039831	c_4480
A_07_P011480	b4149
A_07_P062533	ECs1305
A_07_P006571	b1124
A_07_P033717	c_0971
A_07_P061121	ECs1634
A_07_P035495	c_2246
A_07_P053961	ECs0414
A_07_P046173	Z4857
A_07_P045957	Z4579
A_07_P047407	Z5881
A_07_P006371	b2881
A_07_P037432	c_4951
A_07_P059726	ECs4100
A_07_P030124	c_3010
A_07_P004603	b0830
A_07_P019031	b3845
A_07_P038225	c_1483
A_07_P060242	ECs4532
A_07_P030051	c_2955
A_07_P044175	Z6022
A_07_P014191	b2382
A_07_P031838	c_2498
A_07_P003385	b2124
A_07_P046989	Z1196
A_07_P007916	b0241
A_07_P032149	c_2638
A_07_P031433	c_2396
A_07_P037339	c_5451
A_07_P000938	b2230
A_07_P045673	Z4268
A_07_P062048	ECs1184
A_07_P037875	c_5160
A_07_P056839	ECs0834
A_07_P010774	b0017
A_07_P020360	b1542
A_07_P032978	c_3549
A_07_P007657	b3546
A_07_P055374	ECs2757
A_07_P007698	b3554
A_07_P015930	b1850
A_07_P037926	c_5172
A_07_P050539	Z1881
A_07_P009506	b1484
A_07_P059813	ECs4271
A_07_P057969	ECs4937
A_07_P032264	c_2701
A_07_P051086	Z1337
A_07_P057768	ECs4758
A_07_P034859	c_1879
A_07_P034177	c_3990
A_07_P058780	ECs1990
A_07_P008362	b0334
A_07_P001391	b1036
A_07_P048271	Z2353
A_07_P058276	ECs1780
A_07_P060869	ECs1565
A_07_P032913	c_3509
A_07_P013986	b2340
A_07_P055577	ECs2833
A_07_P020333	b1537
A_07_P016429	b0528
A_07_P017847	b3364
A_07_P038788	c_1660
A_07_P036181	c_0309
A_07_P003883	b4267
A_07_P053529	ECs0241
A_07_P010887	b0040
A_07_P033669	c_0961
A_07_P056842	ECs0835
A_07_P030487	c_3199
A_07_P001891	b2684
A_07_P014053	b2354
A_07_P013331	b2455
A_07_P057120	ECs1069
A_07_P032181	c_2652
A_07_P003391	b2126
A_07_P040949	c_1429
A_07_P055681	ECs2871
A_07_P000949	b2232
A_07_P018356	b1659
A_07_P054229	ECs0687
A_07_P015198	b1968
A_07_P006932	b1196
A_07_P050843	Z2043
A_07_P049737	Z5120
A_07_P063530	ECs4206
A_07_P018277	b3452
A_07_P048162	Z2309
A_07_P044023	Z0788
A_07_P013199	b2428
A_07_P032152	c_2643
A_07_P009759	b0638
A_07_P008296	b0321
A_07_P050455	Z1852
A_07_P002536	b0115
A_07_P018714	b1733
A_07_P036409	c_3646
A_07_P061543	ECs5073
A_07_P057881	ECs4848
A_07_P001124	b2267
A_07_P036201	c_0313
A_07_P061143	ECs1638
A_07_P059587	ECs0226
A_07_P047630	Z2054
A_07_P032905	c_3507
A_07_P008381	b0338
A_07_P039355	c_4831
A_07_P058604	ECs1945
A_07_P040661	c_1278
